frame.number,frame.protocols,frame.time_delta,frame.time_relative,ip.src,ip.dst,udp.srcport,ip.dsfield,ip.ttl,udp.dstport,infiniband.bth.destqp
112343,ppp:ip:udp:infiniband:data,0.000000000,0.024161000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112344,ppp:ip:udp:infiniband:data,0.000001000,0.024162000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112345,ppp:ip:udp:infiniband:data,0.000000000,0.024162000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112346,ppp:ip:udp:infiniband:data,0.000000000,0.024162000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112347,ppp:ip:udp:infiniband:data,0.000000000,0.024162000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112348,ppp:ip:udp:infiniband:data,0.000001000,0.024163000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112349,ppp:ip:udp:infiniband:data,0.000000000,0.024163000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112350,ppp:ip:udp:infiniband:data,0.000000000,0.024163000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112351,ppp:ip:udp:infiniband:data,0.000000000,0.024163000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112352,ppp:ip:udp:infiniband:data,0.000000000,0.024163000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112353,ppp:ip:udp:infiniband:data,0.000001000,0.024164000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112354,ppp:ip:udp:infiniband:data,0.000000000,0.024164000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112355,ppp:ip:udp:infiniband:data,0.000000000,0.024164000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112356,ppp:ip:udp:infiniband:data,0.000000000,0.024164000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112357,ppp:ip:udp:infiniband:data,0.000000000,0.024164000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112358,ppp:ip:udp:infiniband:data,0.000001000,0.024165000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112359,ppp:ip:udp:infiniband:data,0.000000000,0.024165000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112360,ppp:ip:udp:infiniband:data,0.000000000,0.024165000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112361,ppp:ip:udp:infiniband:data,0.000000000,0.024165000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112362,ppp:ip:udp:infiniband:data,0.000001000,0.024166000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112363,ppp:ip:udp:infiniband:data,0.000000000,0.024166000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112364,ppp:ip:udp:infiniband:data,0.000000000,0.024166000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112365,ppp:ip:udp:infiniband:data,0.000000000,0.024166000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112366,ppp:ip:udp:infiniband:data,0.000000000,0.024166000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112367,ppp:ip:udp:infiniband:data,0.000001000,0.024167000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112368,ppp:ip:udp:infiniband:data,0.000000000,0.024167000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112369,ppp:ip:udp:infiniband:data,0.000000000,0.024167000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112370,ppp:ip:udp:infiniband:data,0.000000000,0.024167000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112371,ppp:ip:udp:infiniband:data,0.000000000,0.024167000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112372,ppp:ip:udp:infiniband:data,0.000001000,0.024168000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112373,ppp:ip:udp:infiniband:data,0.000000000,0.024168000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112374,ppp:ip:udp:infiniband:data,0.000000000,0.024168000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112375,ppp:ip:udp:infiniband:data,0.000000000,0.024168000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112376,ppp:ip:udp:infiniband:data,0.000001000,0.024169000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112377,ppp:ip:udp:infiniband:data,0.000000000,0.024169000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112378,ppp:ip:udp:infiniband:data,0.000000000,0.024169000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112379,ppp:ip:udp:infiniband:data,0.000000000,0.024169000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112380,ppp:ip:udp:infiniband:data,0.000000000,0.024169000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112381,ppp:ip:udp:infiniband:data,0.000001000,0.024170000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112382,ppp:ip:udp:infiniband:data,0.000000000,0.024170000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112383,ppp:ip:udp:infiniband:data,0.000000000,0.024170000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112384,ppp:ip:udp:infiniband:data,0.000000000,0.024170000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112385,ppp:ip:udp:infiniband:data,0.000000000,0.024170000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112386,ppp:ip:udp:infiniband:data,0.000001000,0.024171000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112387,ppp:ip:udp:infiniband:data,0.000000000,0.024171000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112388,ppp:ip:udp:infiniband:data,0.000000000,0.024171000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112389,ppp:ip:udp:infiniband:data,0.000000000,0.024171000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112390,ppp:ip:udp:infiniband:data,0.000001000,0.024172000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112391,ppp:ip:udp:infiniband:data,0.000000000,0.024172000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112392,ppp:ip:udp:infiniband:data,0.000000000,0.024172000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112393,ppp:ip:udp:infiniband:data,0.000000000,0.024172000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112394,ppp:ip:udp:infiniband:data,0.000000000,0.024172000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112395,ppp:ip:udp:infiniband:data,0.000001000,0.024173000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112396,ppp:ip:udp:infiniband:data,0.000000000,0.024173000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112397,ppp:ip:udp:infiniband:data,0.000000000,0.024173000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112398,ppp:ip:udp:infiniband:data,0.000000000,0.024173000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112399,ppp:ip:udp:infiniband:data,0.000000000,0.024173000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112400,ppp:ip:udp:infiniband:data,0.000001000,0.024174000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112401,ppp:ip:udp:infiniband:data,0.000000000,0.024174000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112402,ppp:ip:udp:infiniband:data,0.000000000,0.024174000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112403,ppp:ip:udp:infiniband:data,0.000000000,0.024174000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112404,ppp:ip:udp:infiniband:data,0.000001000,0.024175000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112405,ppp:ip:udp:infiniband:data,0.000000000,0.024175000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112406,ppp:ip:udp:infiniband:data,0.000000000,0.024175000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112407,ppp:ip:udp:infiniband:data,0.000000000,0.024175000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112408,ppp:ip:udp:infiniband:data,0.000000000,0.024175000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112409,ppp:ip:udp:infiniband:data,0.000001000,0.024176000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112410,ppp:ip:udp:infiniband:data,0.000000000,0.024176000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112411,ppp:ip:udp:infiniband:data,0.000000000,0.024176000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112412,ppp:ip:udp:infiniband:data,0.000000000,0.024176000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112413,ppp:ip:udp:infiniband:data,0.000000000,0.024176000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112414,ppp:ip:udp:infiniband:data,0.000001000,0.024177000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112415,ppp:ip:udp:infiniband:data,0.000000000,0.024177000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112416,ppp:ip:udp:infiniband:data,0.000000000,0.024177000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112417,ppp:ip:udp:infiniband:data,0.000000000,0.024177000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112418,ppp:ip:udp:infiniband:data,0.000001000,0.024178000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112419,ppp:ip:udp:infiniband:data,0.000000000,0.024178000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112420,ppp:ip:udp:infiniband:data,0.000000000,0.024178000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112421,ppp:ip:udp:infiniband:data,0.000000000,0.024178000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112422,ppp:ip:udp:infiniband:data,0.000000000,0.024178000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112423,ppp:ip:udp:infiniband:data,0.000001000,0.024179000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112424,ppp:ip:udp:infiniband:data,0.000000000,0.024179000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112425,ppp:ip:udp:infiniband:data,0.000000000,0.024179000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112426,ppp:ip:udp:infiniband:data,0.000000000,0.024179000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112427,ppp:ip:udp:infiniband:data,0.000000000,0.024179000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112428,ppp:ip:udp:infiniband:data,0.000001000,0.024180000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112429,ppp:ip:udp:infiniband:data,0.000000000,0.024180000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112430,ppp:ip:udp:infiniband:data,0.000000000,0.024180000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112431,ppp:ip:udp:infiniband:data,0.000000000,0.024180000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112432,ppp:ip:udp:infiniband:data,0.000001000,0.024181000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112433,ppp:ip:udp:infiniband:data,0.000000000,0.024181000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112434,ppp:ip:udp:infiniband:data,0.000000000,0.024181000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112435,ppp:ip:udp:infiniband:data,0.000000000,0.024181000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112436,ppp:ip:udp:infiniband:data,0.000000000,0.024181000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112437,ppp:ip:udp:infiniband:data,0.000001000,0.024182000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112438,ppp:ip:udp:infiniband:data,0.000000000,0.024182000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112439,ppp:ip:udp:infiniband:data,0.000000000,0.024182000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112440,ppp:ip:udp:infiniband:data,0.000000000,0.024182000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112441,ppp:ip:udp:infiniband:data,0.000001000,0.024183000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112442,ppp:ip:udp:infiniband:data,0.000000000,0.024183000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112443,ppp:ip:udp:infiniband:data,0.000000000,0.024183000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112444,ppp:ip:udp:infiniband:data,0.000000000,0.024183000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112445,ppp:ip:udp:infiniband:data,0.000000000,0.024183000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112446,ppp:ip:udp:infiniband:data,0.000001000,0.024184000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112447,ppp:ip:udp:infiniband:data,0.000000000,0.024184000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112448,ppp:ip:udp:infiniband:data,0.000000000,0.024184000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112449,ppp:ip:udp:infiniband:data,0.000000000,0.024184000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112450,ppp:ip:udp:infiniband:data,0.000000000,0.024184000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112451,ppp:ip:udp:infiniband:data,0.000001000,0.024185000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112452,ppp:ip:udp:infiniband:data,0.000000000,0.024185000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112453,ppp:ip:udp:infiniband:data,0.000000000,0.024185000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112454,ppp:ip:udp:infiniband:data,0.000000000,0.024185000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112455,ppp:ip:udp:infiniband:data,0.000001000,0.024186000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112456,ppp:ip:udp:infiniband:data,0.000000000,0.024186000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112457,ppp:ip:udp:infiniband:data,0.000000000,0.024186000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112458,ppp:ip:udp:infiniband:data,0.000000000,0.024186000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112459,ppp:ip:udp:infiniband:data,0.000000000,0.024186000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112460,ppp:ip:udp:infiniband:data,0.000001000,0.024187000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112461,ppp:ip:udp:infiniband:data,0.000000000,0.024187000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112462,ppp:ip:udp:infiniband:data,0.000000000,0.024187000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112463,ppp:ip:udp:infiniband:data,0.000000000,0.024187000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112464,ppp:ip:udp:infiniband:data,0.000000000,0.024187000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112465,ppp:ip:udp:infiniband:data,0.000001000,0.024188000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112466,ppp:ip:udp:infiniband:data,0.000000000,0.024188000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112467,ppp:ip:udp:infiniband:data,0.000000000,0.024188000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112468,ppp:ip:udp:infiniband:data,0.000000000,0.024188000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112469,ppp:ip:udp:infiniband:data,0.000001000,0.024189000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112470,ppp:ip:udp:infiniband:data,0.000000000,0.024189000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112471,ppp:ip:udp:infiniband:data,0.000000000,0.024189000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112472,ppp:ip:udp:infiniband:data,0.000000000,0.024189000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112473,ppp:ip:udp:infiniband:data,0.000000000,0.024189000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112474,ppp:ip:udp:infiniband:data,0.000001000,0.024190000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112475,ppp:ip:udp:infiniband:data,0.000000000,0.024190000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112476,ppp:ip:udp:infiniband:data,0.000000000,0.024190000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112477,ppp:ip:udp:infiniband:data,0.000000000,0.024190000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112478,ppp:ip:udp:infiniband:data,0.000000000,0.024190000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112479,ppp:ip:udp:infiniband:data,0.000001000,0.024191000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112480,ppp:ip:udp:infiniband:data,0.000000000,0.024191000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112481,ppp:ip:udp:infiniband:data,0.000000000,0.024191000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112482,ppp:ip:udp:infiniband:data,0.000000000,0.024191000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112483,ppp:ip:udp:infiniband:data,0.000001000,0.024192000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112484,ppp:ip:udp:infiniband:data,0.000000000,0.024192000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112485,ppp:ip:udp:infiniband:data,0.000000000,0.024192000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112486,ppp:ip:udp:infiniband:data,0.000000000,0.024192000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112487,ppp:ip:udp:infiniband:data,0.000000000,0.024192000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112488,ppp:ip:udp:infiniband:data,0.000001000,0.024193000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112489,ppp:ip:udp:infiniband:data,0.000000000,0.024193000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112490,ppp:ip:udp:infiniband:data,0.000000000,0.024193000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112491,ppp:ip:udp:infiniband:data,0.000000000,0.024193000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112492,ppp:ip:udp:infiniband:data,0.000000000,0.024193000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112493,ppp:ip:udp:infiniband:data,0.000001000,0.024194000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112494,ppp:ip:udp:infiniband:data,0.000000000,0.024194000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112495,ppp:ip:udp:infiniband:data,0.000000000,0.024194000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112496,ppp:ip:udp:infiniband:data,0.000000000,0.024194000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112497,ppp:ip:udp:infiniband:data,0.000001000,0.024195000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112498,ppp:ip:udp:infiniband:data,0.000000000,0.024195000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112499,ppp:ip:udp:infiniband:data,0.000000000,0.024195000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112500,ppp:ip:udp:infiniband:data,0.000000000,0.024195000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112501,ppp:ip:udp:infiniband:data,0.000000000,0.024195000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112502,ppp:ip:udp:infiniband:data,0.000001000,0.024196000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112503,ppp:ip:udp:infiniband:data,0.000000000,0.024196000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112504,ppp:ip:udp:infiniband:data,0.000000000,0.024196000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112505,ppp:ip:udp:infiniband:data,0.000000000,0.024196000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112506,ppp:ip:udp:infiniband:data,0.000000000,0.024196000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112507,ppp:ip:udp:infiniband:data,0.000001000,0.024197000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112508,ppp:ip:udp:infiniband:data,0.000000000,0.024197000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112509,ppp:ip:udp:infiniband:data,0.000000000,0.024197000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112510,ppp:ip:udp:infiniband:data,0.000000000,0.024197000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112511,ppp:ip:udp:infiniband:data,0.000001000,0.024198000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112512,ppp:ip:udp:infiniband:data,0.000000000,0.024198000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112513,ppp:ip:udp:infiniband:data,0.000000000,0.024198000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112514,ppp:ip:udp:infiniband:data,0.000000000,0.024198000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112515,ppp:ip:udp:infiniband:data,0.000000000,0.024198000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112516,ppp:ip:udp:infiniband:data,0.000001000,0.024199000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112517,ppp:ip:udp:infiniband:data,0.000000000,0.024199000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112518,ppp:ip:udp:infiniband:data,0.000000000,0.024199000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112519,ppp:ip:udp:infiniband:data,0.000000000,0.024199000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112520,ppp:ip:udp:infiniband:data,0.000000000,0.024199000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112521,ppp:ip:udp:infiniband:data,0.000001000,0.024200000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112522,ppp:ip:udp:infiniband:data,0.000000000,0.024200000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112523,ppp:ip:udp:infiniband:data,0.000000000,0.024200000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112524,ppp:ip:udp:infiniband:data,0.000000000,0.024200000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112525,ppp:ip:udp:infiniband:data,0.000001000,0.024201000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112526,ppp:ip:udp:infiniband:data,0.000000000,0.024201000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112527,ppp:ip:udp:infiniband:data,0.000000000,0.024201000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112528,ppp:ip:udp:infiniband:data,0.000000000,0.024201000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112529,ppp:ip:udp:infiniband:data,0.000000000,0.024201000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112530,ppp:ip:udp:infiniband:data,0.000001000,0.024202000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112531,ppp:ip:udp:infiniband:data,0.000000000,0.024202000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112532,ppp:ip:udp:infiniband:data,0.000000000,0.024202000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112533,ppp:ip:udp:infiniband:data,0.000000000,0.024202000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112534,ppp:ip:udp:infiniband:data,0.000001000,0.024203000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112535,ppp:ip:udp:infiniband:data,0.000000000,0.024203000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112536,ppp:ip:udp:infiniband:data,0.000000000,0.024203000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112537,ppp:ip:udp:infiniband:data,0.000000000,0.024203000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112538,ppp:ip:udp:infiniband:data,0.000000000,0.024203000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112539,ppp:ip:udp:infiniband:data,0.000001000,0.024204000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112540,ppp:ip:udp:infiniband:data,0.000000000,0.024204000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112541,ppp:ip:udp:infiniband:data,0.000000000,0.024204000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112542,ppp:ip:udp:infiniband:data,0.000000000,0.024204000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112543,ppp:ip:udp:infiniband:data,0.000000000,0.024204000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112544,ppp:ip:udp:infiniband:data,0.000001000,0.024205000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112545,ppp:ip:udp:infiniband:data,0.000000000,0.024205000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112546,ppp:ip:udp:infiniband:data,0.000000000,0.024205000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112547,ppp:ip:udp:infiniband:data,0.000000000,0.024205000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112548,ppp:ip:udp:infiniband:data,0.000001000,0.024206000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112549,ppp:ip:udp:infiniband:data,0.000000000,0.024206000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112550,ppp:ip:udp:infiniband:data,0.000000000,0.024206000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112551,ppp:ip:udp:infiniband:data,0.000000000,0.024206000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112552,ppp:ip:udp:infiniband:data,0.000000000,0.024206000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112553,ppp:ip:udp:infiniband:data,0.000001000,0.024207000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112554,ppp:ip:udp:infiniband:data,0.000000000,0.024207000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112555,ppp:ip:udp:infiniband:data,0.000000000,0.024207000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
112556,ppp:ip:udp:infiniband:data,0.000000000,0.024207000,11.0.2.1,11.0.4.1,10000,0x00,64,4791,0x000003
